@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,1,0.53921,0.5506,600,0.62389,0.83333,0.63167,0.25,0.16667,0.25,0.25,1,0.25,0.31335,0.28821,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.90909,0.55987,0.5202,650,0.59333,0.70909,0.64,0.23077,0.2,0.23077,0.23077,1,0.23077,0.25176,0.26515,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,1,0.53333,0.54462,650,0.61077,0.8,0.62154,0.23077,0.2,0.23077,0.23077,1,0.23077,0.26762,0.2869,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,1,0.52327,0.55107,650,0.61897,0.8,0.60923,0.23077,0.2,0.23077,0.23077,1,0.23077,0.28751,0.27172,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,1,0.54787,0.53453,650,0.60359,0.85714,0.63231,0.23077,0.14286,0.23077,0.23077,1,0.23077,0.29777,0.27594,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.90909,0.57683,0.52027,650,0.58564,0.69481,0.64615,0.23077,0.21429,0.23077,0.23077,1,0.23077,0.28888,0.31736,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,1,0.53565,0.54348,650,0.60974,0.83333,0.62615,0.23077,0.16667,0.23077,0.23077,1,0.23077,0.2685,0.2928,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,1,0.53386,0.55629,650,0.62154,0.83333,0.59692,0.23077,0.16667,0.23077,0.23077,1,0.23077,0.24738,0.28148,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.9,0.52622,0.55627,650,0.61692,0.73333,0.63077,0.23077,0.16667,0.23077,0.23077,1,0.23077,0.26976,0.29598,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,1,0.55185,0.5373,650,0.60615,0.85714,0.63538,0.23077,0.14286,0.23077,0.23077,1,0.23077,0.26999,0.27654,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,1,0.53075,0.5473,650,0.61436,0.83333,0.61231,0.23077,0.16667,0.23077,0.23077,1,0.23077,0.27003,0.28478,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.875,0.53605,0.54959,700,0.61143,0.6875,0.59143,0.21429,0.1875,0.21429,0.21429,1,0.21429,0.24437,0.3,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.85714,0.53392,0.54215,700,0.60619,0.62637,0.59857,0.21429,0.23077,0.21429,0.21429,1,0.21429,0.23742,0.23921,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.83333,0.53672,0.54112,700,0.60762,0.63333,0.60286,0.21429,0.2,0.21429,0.21429,1,0.21429,0.24768,0.25129,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.91667,0.50761,0.57385,700,0.62952,0.75877,0.57857,0.21429,0.15789,0.21429,0.21429,1,0.21429,0.25021,0.25368,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,1,0.54638,0.54572,700,0.60476,0.88889,0.60714,0.21429,0.11111,0.21429,0.21429,1,0.21429,0.27099,0.27403,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,1,0.58243,0.51329,700,0.57762,0.875,0.65571,0.21429,0.125,0.21429,0.21429,1,0.21429,0.26363,0.29533,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,1,0.52603,0.55311,700,0.61286,0.75,0.60714,0.21429,0.25,0.21429,0.21429,1,0.21429,0.24907,0.24814,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,1,0.54251,0.54173,700,0.60524,0.8,0.60571,0.21429,0.2,0.21429,0.21429,1,0.21429,0.27314,0.28415,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,1,0.54136,0.55767,700,0.61429,0.85714,0.60286,0.21429,0.14286,0.21429,0.21429,1,0.21429,0.28783,0.26475,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.85714,0.55699,0.52881,700,0.59619,0.7033,0.62714,0.21429,0.15385,0.21429,0.21429,1,0.21429,0.26809,0.27301,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.85714,0.55263,0.53923,750,0.59733,0.63492,0.61333,0.2,0.22222,0.2,0.2,1,0.2,0.24784,0.27247,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,1,0.52856,0.5528,750,0.60844,0.78571,0.59467,0.2,0.21429,0.2,0.2,1,0.2,0.2576,0.26617,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.875,0.55015,0.53507,750,0.59156,0.73214,0.604,0.2,0.14286,0.2,0.2,1,0.2,0.23713,0.27877,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.91667,0.5297,0.55079,750,0.60711,0.71667,0.592,0.2,0.2,0.2,0.2,1,0.2,0.25195,0.28228,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,1,0.57025,0.52826,750,0.58756,0.83333,0.60933,0.2,0.16667,0.2,0.2,1,0.2,0.26369,0.24647,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.92308,0.5447,0.53882,750,0.59867,0.74126,0.60133,0.2,0.18182,0.2,0.2,1,0.2,0.26678,0.25942,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.90909,0.52107,0.56205,750,0.61422,0.78409,0.576,0.2,0.125,0.2,0.2,1,0.2,0.28228,0.27635,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.81818,0.53929,0.54178,750,0.60356,0.6039,0.592,0.2,0.21429,0.2,0.2,1,0.2,0.21501,0.22628,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.8,0.5602,0.5348,750,0.59778,0.6,0.616,0.2,0.2,0.2,0.2,1,0.2,0.25414,0.25248,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.84615,0.54877,0.52622,750,0.58756,0.74615,0.62267,0.2,0.1,0.2,0.2,1,0.2,0.26427,0.24807,0.00667
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.66667,0.521,0.53373,1056,0.59659,0.27778,0.47254,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.21959,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.66667,0.51889,0.5311,1056,0.5973,0.2549,0.46686,0.28977,0.41176,0.18939,0.18939,0.28977,0.19508,0.22081,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.66667,0.52374,0.52265,1056,0.59138,0.27778,0.49432,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.22407,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.66667,0.51167,0.52487,1056,0.5928,0.2549,0.49242,0.28977,0.41176,0.18939,0.18939,0.28977,0.19508,0.22326,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.66667,0.51224,0.53843,1056,0.59943,0.27778,0.46496,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.21717,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.64706,0.53345,0.52008,1056,0.58902,0.25817,0.50284,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.22487,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.66667,0.53176,0.52252,1056,0.59138,0.2549,0.48958,0.28977,0.41176,0.18939,0.18939,0.28977,0.19508,0.22405,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.66667,0.52695,0.52466,1056,0.59186,0.27778,0.47538,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.22338,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.66667,0.51902,0.52404,1056,0.59304,0.2549,0.49337,0.28977,0.41176,0.18939,0.18939,0.28977,0.19508,0.22357,0,0.005
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.64706,0.52181,0.52008,1056,0.58902,0.25817,0.49905,0.28977,0.38889,0.18939,0.18939,0.28977,0.19508,0.22487,0,0.005
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.64706,0.51898,0.53606,1266,0.59814,0.25817,0.48025,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.2186,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.66667,0.52499,0.52309,1266,0.59044,0.2549,0.50237,0.2891,0.41176,0.18957,0.18957,0.2891,0.19431,0.22395,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.64706,0.52295,0.52429,1266,0.59103,0.25817,0.48578,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22365,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.66667,0.52151,0.52857,1266,0.59498,0.2549,0.4842,0.2891,0.41176,0.18957,0.18957,0.2891,0.19431,0.22198,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.64706,0.53235,0.52891,1266,0.59321,0.25817,0.49605,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22189,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.66667,0.54235,0.50976,1266,0.58294,0.27778,0.51422,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22696,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.64706,0.52061,0.53058,1266,0.5936,0.25817,0.46919,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22116,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.66667,0.51548,0.5288,1266,0.59321,0.27778,0.48183,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22188,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.66667,0.52758,0.51887,1266,0.58906,0.27778,0.50395,0.2891,0.38889,0.18957,0.18957,0.2891,0.19431,0.22527,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.66667,0.52759,0.51819,1266,0.58748,0.2549,0.48973,0.2891,0.41176,0.18957,0.18957,0.2891,0.19431,0.22536,0,0.00417
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.66667,0.53194,0.51737,1476,0.58706,0.27778,0.50339,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.22569,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.66667,0.51919,0.52997,1476,0.59468,0.27778,0.48238,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.22149,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.66667,0.5086,0.5403,1476,0.60146,0.27778,0.47561,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.21634,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.66667,0.52784,0.53012,1476,0.59536,0.2549,0.50339,0.28862,0.41176,0.1897,0.1897,0.28862,0.19377,0.2214,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.64706,0.51001,0.54015,1476,0.60078,0.25817,0.46477,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.21645,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.66667,0.52497,0.52829,1476,0.59367,0.27778,0.48577,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.22219,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.66667,0.5224,0.52088,1476,0.58977,0.2549,0.49322,0.28862,0.41176,0.1897,0.1897,0.28862,0.19377,0.22474,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.66667,0.52471,0.52854,1476,0.59434,0.27778,0.48645,0.28862,0.38889,0.1897,0.1897,0.28862,0.19377,0.2221,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.66667,0.51169,0.53398,1476,0.59875,0.2549,0.47222,0.28862,0.41176,0.1897,0.1897,0.28862,0.19377,0.21967,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.66667,0.5104,0.53625,1476,0.59959,0.2549,0.47019,0.28862,0.41176,0.1897,0.1897,0.28862,0.19377,0.21852,0,0.00357
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.64706,0.51823,0.52909,846,0.59338,0.25817,0.44326,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.22157,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.66667,0.50668,0.54154,846,0.60284,0.27778,0.47872,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.21529,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.66667,0.53316,0.52555,846,0.59043,0.27778,0.48936,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.22283,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.64706,0.52605,0.52804,846,0.59368,0.25817,0.49409,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.22202,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.66667,0.53119,0.52288,846,0.58983,0.2549,0.49291,0.29078,0.41176,0.18913,0.18913,0.29078,0.19622,0.2237,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.66667,0.52405,0.52788,846,0.59368,0.27778,0.48936,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.22201,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.66667,0.51672,0.53376,846,0.59722,0.27778,0.49291,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.21943,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.66667,0.49735,0.54406,846,0.60343,0.27778,0.46099,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.21374,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.66667,0.52611,0.53229,846,0.59634,0.27778,0.48818,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.22012,0,0.00625
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.66667,0.51651,0.53272,846,0.59752,0.27778,0.48936,0.29078,0.38889,0.18913,0.18913,0.29078,0.19622,0.21995,0,0.00625
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,1,0.5475,0.55526,1318,0.6219,0.5,0.66692,0.43551,0.5,0.23976,0.23976,1,0.24734,0.08139,0.15515,0.00316
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.55386,0.55159,3231,0.61854,0.16667,0.66667,0.43454,0.5,0.23584,0.23584,1,0.23955,0.06662,0.13287,0.00131
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,1,0.55328,0.55224,7642,0.61807,0.5,0.6637,0.43496,0.5,0.23371,0.23371,1,0.23554,0.06768,0.12481,0.00056
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,1,0.5201,0.68587,1002,0.666,0.55556,0.77445,0.7515,0.44444,0.31836,0.31836,1,0.32435,0.28406,0.82053,0.00313
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,1,0.54384,0.65928,2105,0.64877,0.55556,0.77292,0.74489,0.44444,0.30261,0.30261,0.99952,0.30451,0.28291,0.78196,0.00157
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,1,0.56114,0.64231,4423,0.64532,0.6,0.75356,0.7409,0.4,0.28736,0.28736,0.99977,0.28962,0.26277,1.19476,0.00079
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,1,0.56389,0.63081,6703,0.64006,0.6,0.75518,0.74131,0.4,0.28122,0.28122,0.99985,0.28301,0.25423,1.35989,0.00053
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,1,0.56488,0.62022,9954,0.63619,0.6,0.75527,0.7398,0.4,0.27647,0.27647,0.9999,0.27788,0.24743,1.25221,0.00036
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,1,0.55916,0.61847,13291,0.63921,0.6,0.75623,0.73689,0.4,0.27455,0.27455,0.99992,0.27515,0.24234,1.15572,0.00027
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.66667,0.52714,0.52288,5546,0.56882,0.20513,0.45294,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06624,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.66667,0.52821,0.52342,5546,0.56924,0.20513,0.44537,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.0654,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.66667,0.52305,0.52346,5546,0.56942,0.20513,0.43653,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06673,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.66667,0.52114,0.52437,5546,0.57056,0.20513,0.44374,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.065,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.66667,0.52222,0.52631,5546,0.57212,0.20513,0.44609,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06794,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.66667,0.52325,0.524,5546,0.57014,0.20513,0.44392,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06613,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.66667,0.52551,0.52318,5546,0.56888,0.20513,0.44464,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06742,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.66667,0.5269,0.5226,5546,0.56834,0.20513,0.45709,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06676,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.66667,0.52078,0.52576,5546,0.57176,0.20513,0.44086,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06631,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.66667,0.52528,0.52339,5546,0.56948,0.20513,0.45492,0.14461,0.46154,0.13866,0.13866,0.35088,0.14461,0.06382,0.38645,0.0013
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.97619,0.66822,0.52814,5897,0.52964,0.92857,0.72969,0.93692,0.04762,0.05783,0.05783,0.94183,0.06461,0.47792,0.21875,0.00293
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,1,0.38779,0.61259,1118,0.63147,0.72727,0.32469,0.32469,0.27273,0.25045,0.67442,0.43918,0.00089,0.32891,1.01271,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,1,0.38823,0.61764,1102,0.62928,0.66667,0.32396,0.32396,0.33333,0.25408,0.66969,0.44737,0,0.3171,1.02035,0.00714
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,1,0.38726,0.60732,1112,0.63069,0.88889,0.32464,0.32464,0.11111,0.2518,0.67266,0.44784,0,0.35617,1.0193,0.00714
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,1,0.38976,0.62297,1106,0.6289,0.90909,0.3255,0.3255,0.09091,0.25316,0.67089,0.45931,0.0009,0.32735,0.95328,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,1,0.38765,0.62169,1110,0.63024,0.69231,0.32523,0.32523,0.30769,0.25225,0.67207,0.45045,0,0.31907,0.97497,0.00714
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,1,0.38697,0.61243,1123,0.63231,0.76923,0.32235,0.32235,0.23077,0.24933,0.67587,0.44435,0.00089,0.34309,1.02426,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,1,0.38896,0.61987,1214,0.60932,0.75,0.37315,0.37315,0.25,0.23064,0.70016,0.54942,0.00659,0.30345,0.93307,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,1,0.38179,0.62259,1226,0.61419,0.66667,0.36134,0.36134,0.33333,0.22838,0.7031,0.53018,0.00408,0.30038,0.94347,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,1,0.38912,0.61866,1223,0.61177,0.8,0.35487,0.35487,0.2,0.22895,0.70237,0.5462,0.00899,0.30776,0.93722,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,1,0.38486,0.61438,1246,0.61679,0.72727,0.35233,0.35233,0.27273,0.22472,0.70787,0.51445,0.00803,0.3156,0.99604,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,1,0.38849,0.62053,1231,0.61271,0.69231,0.36556,0.36556,0.30769,0.22746,0.70431,0.5264,0.00812,0.30684,0.9689,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,1,0.40015,0.61541,1232,0.60987,0.75,0.35877,0.35877,0.25,0.22727,0.70455,0.53003,0.01623,0.30926,0.97615,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,1,0.40096,0.60525,1258,0.58863,0.72727,0.41812,0.41812,0.27273,0.22258,0.71065,0.62083,0.0159,0.31996,0.94201,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,1,0.39815,0.61062,1274,0.59225,0.81818,0.4168,0.4168,0.18182,0.21978,0.71429,0.59969,0.01491,0.30516,0.91801,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,1,0.41317,0.60445,1267,0.58658,0.9,0.42226,0.42226,0.1,0.22099,0.71271,0.60221,0.02368,0.31885,0.96323,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,1,0.40381,0.60394,1259,0.58822,0.83333,0.41144,0.41144,0.16667,0.2224,0.71088,0.62907,0.01827,0.32524,0.95311,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,1,0.41607,0.60723,1259,0.58394,0.81818,0.42812,0.42812,0.18182,0.2224,0.71088,0.61319,0.02462,0.31767,0.94593,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,1,0.41753,0.60187,1264,0.58468,0.83333,0.42484,0.42484,0.16667,0.22152,0.71203,0.60443,0.02611,0.3342,0.92532,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,1,0.49565,0.58927,1298,0.52818,0.8,0.53005,0.53005,0.2,0.21572,0.71957,0.73267,0.07704,0.30715,0.89728,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,1,0.49271,0.58291,1297,0.5284,0.83333,0.53277,0.53277,0.16667,0.21588,0.71935,0.74248,0.07479,0.33188,0.9117,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,1,0.49424,0.58618,1302,0.52972,0.69231,0.52151,0.52151,0.30769,0.21505,0.72043,0.7381,0.0768,0.31338,0.89369,0.00357
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,1,0.50088,0.58851,1299,0.52832,0.81818,0.50808,0.50808,0.18182,0.21555,0.71978,0.73826,0.08237,0.32152,0.86963,0.00357
