@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC

@DATA
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,0.97403,0.50579
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,0.99594,0.3303
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,0.94118,0.60704
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,0.95455,0.48497
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,0.9878,0.35627
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,0.94118,0.74937
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,0.96226,0.54009
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,0.98131,0.44411
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,0.98667,0.40419
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,0.98901,0.3669
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,0.8,1.03175
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,0.86667,0.82158
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,0.92857,0.71436
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,0.95745,0.65159
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,0.94286,0.69816
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,0.96491,0.65013
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,0.97701,0.63311
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,0.98261,0.62455
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,0.92857,0.70651
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,0.96552,0.65271
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,0.92593,0.70412
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,0.96226,0.65276
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,0.92857,0.7053
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,0.96364,0.65298
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,0.97561,0.86655
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,0.97561,0.96281
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,0.97561,0.86655
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,0.97561,0.96391
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,0.97674,0.86655
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,0.97674,0.96184
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,0.97778,0.86654
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,0.97778,0.96122
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,0.97674,0.86654
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,0.97674,0.96055
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,0.98551,1.12232
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,0.98551,1.16092
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,0.98551,1.16128
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,0.98551,1.15542
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,0.7,0.54177
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,0.73333,0.53232
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,0.71429,0.54445
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,0.69231,0.54177
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,0.80769,0.50112
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,0.71429,0.54445
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,0.70588,0.54381
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,0.71429,0.54445
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,0.80769,0.50112
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,0.71429,0.54445
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,0.80769,0.50112
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,0.71429,0.54445
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,0.80769,0.49952
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,0.80769,0.4988
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,0.80769,0.50001
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,0.80769,0.49879
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,0.84,0.48735
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,0.83871,0.49302
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,0.83871,0.49346
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,0.83871,0.49346
benchmarks/pms_industrial/bcp-mtg/c499_Fic0@1.wcnf,1,0.80769,0.53759
benchmarks/pms_industrial/bcp-mtg/c499_Fic2@1.wcnf,1,0.80769,0.53759
benchmarks/pms_industrial/bcp-mtg/c499_Fic6@1.wcnf,1,0.80769,0.53759
benchmarks/pms_industrial/bcp-mtg/c499_Fid11@1.wcnf,1,0.80769,0.53233
benchmarks/pms_industrial/bcp-mtg/c499_Fid18@0.wcnf,1,0.80769,0.53233
benchmarks/pms_industrial/bcp-mtg/c499_Fid20-xa10@0.wcnf,1,0.80769,0.53509
benchmarks/pms_industrial/bcp-mtg/c499_Fid26@0.wcnf,1,0.80769,0.53233
benchmarks/pms_industrial/bcp-mtg/c499_Fxa10@0.wcnf,1,0.80769,0.53544
benchmarks/pms_industrial/bcp-mtg/c6288_F137gat@1.wcnf,1,0.89744,0.46139
benchmarks/pms_industrial/bcp-mtg/c6288_F18gat@0.wcnf,1,0.89744,0.46766
benchmarks/pms_industrial/bcp-mtg/c6288_F205gat@1.wcnf,1,0.89744,0.46028
benchmarks/pms_industrial/bcp-mtg/c6288_F35gat@1.wcnf,1,0.89744,0.46601
benchmarks/pms_industrial/bcp-mtg/c6288_F69gat@1.wcnf,1,0.89744,0.46383
benchmarks/pms_industrial/bcp-syn/normalized-5xp1.b.wcnf,1,0.99083,0.81472
benchmarks/pms_industrial/bcp-syn/normalized-9sym.b.wcnf,1,0.99429,0.55976
benchmarks/pms_industrial/bcp-syn/normalized-addm4.r.wcnf,1,0.93333,1.07303
benchmarks/pms_industrial/bcp-syn/normalized-alu2.b.wcnf,1,0.98947,0.97896
benchmarks/pms_industrial/bcp-syn/normalized-alu4.b.wcnf,1,0.99451,0.91118
benchmarks/pms_industrial/bcp-syn/normalized-apex4.a.wcnf,1,0.96154,0.96983
benchmarks/pms_industrial/bcp-syn/normalized-apex6.b.wcnf,1,0.99828,0.81441
benchmarks/pms_industrial/bcp-syn/normalized-apex7.b.wcnf,1,0.99701,0.7418
benchmarks/pms_industrial/bcp-syn/normalized-bbara.r.wcnf,1,0.91667,1.14018
benchmarks/pms_industrial/bcp-syn/normalized-bench1.pi.wcnf,1,0.88889,1.59239
benchmarks/pms_industrial/bcp-syn/normalized-bench1.r.wcnf,1,0.88889,1.59239
benchmarks/pms_industrial/bcp-syn/normalized-bw.b.wcnf,1,0.99844,0.80232
benchmarks/pms_industrial/bcp-syn/normalized-C499.a.wcnf,1,0.98649,0.63496
benchmarks/pms_industrial/bcp-syn/normalized-C499.b.wcnf,1,0.9975,0.51561
benchmarks/pms_industrial/bcp-syn/normalized-C880.a.wcnf,1,0.95455,0.89192
benchmarks/pms_industrial/bcp-syn/normalized-C880.b.wcnf,1,0.98913,0.7443
benchmarks/pms_industrial/bcp-syn/normalized-clip.b.wcnf,1,0.98551,0.7359
benchmarks/pms_industrial/bcp-syn/normalized-count.b.wcnf,1,0.98876,0.83278
benchmarks/pms_industrial/bcp-syn/normalized-des.a.wcnf,1,0.99874,0.76997
benchmarks/pms_industrial/bcp-syn/normalized-dk512x.r.wcnf,1,0.95455,1.18938
benchmarks/pms_industrial/bcp-syn/normalized-duke2.b.wcnf,1,0.99832,0.86818
benchmarks/pms_industrial/bcp-syn/normalized-e64.b.wcnf,1,0.97222,0.79108
benchmarks/pms_industrial/bcp-syn/normalized-ex1010.pi.wcnf,1,0.94444,2.80907
benchmarks/pms_industrial/bcp-syn/normalized-ex4inp.r.wcnf,1,0.96875,2.12603
benchmarks/pms_industrial/bcp-syn/normalized-ex5.pi.wcnf,1,0.98611,1.21906
benchmarks/pms_industrial/bcp-syn/normalized-ex5.r.wcnf,1,0.98611,1.22711
benchmarks/pms_industrial/bcp-syn/normalized-ex5inp.r.wcnf,1,0.9375,1.14354
benchmarks/pms_industrial/bcp-syn/normalized-ex6inp.r.wcnf,1,0.92857,1.6811
benchmarks/pms_industrial/bcp-syn/normalized-exam.pi.wcnf,1,0.99174,1.55888
benchmarks/pms_industrial/bcp-syn/normalized-exps.r.wcnf,1,0.9,1.11174
benchmarks/pms_industrial/bcp-syn/normalized-f51m.b.wcnf,1,0.98,1.03374
benchmarks/pms_industrial/bcp-syn/normalized-fout.r.wcnf,1,0.90909,1.24424
benchmarks/pms_industrial/bcp-syn/normalized-jac3.wcnf,1,0.99582,1.22226
benchmarks/pms_industrial/bcp-syn/normalized-lin.rom.r.wcnf,1,0.94444,1.0517
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_10.r.wcnf,1,0.94444,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_15.r.wcnf,1,0.95652,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_30.r.wcnf,1,0.9697,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_30_30.r.wcnf,1,0.97727,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_50_50.r.wcnf,1,0.98305,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_70_70.r.wcnf,1,0.9875,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_90_90.r.wcnf,1,0.9898,1
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_10.r.wcnf,1,0.91667,1.53623
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_14.r.wcnf,1,0.92857,1.60312
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_15.r.wcnf,1,0.92857,1.61555
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_20.r.wcnf,1,0.92857,1.64317
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_10_10.r.wcnf,1,0.96875,0.70711
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_20_20.r.wcnf,1,0.98039,0.70711
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_30_30.r.wcnf,1,0.98551,0.70711
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_40_40.r.wcnf,1,0.98876,0.70711
benchmarks/pms_industrial/bcp-syn/normalized-m200_500_10_10.r.wcnf,1,0.92308,1.48661
benchmarks/pms_industrial/bcp-syn/normalized-m4.r.wcnf,1,0.92308,1.05227
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_10.r.wcnf,1,0.91667,1.33417
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_15.r.wcnf,1,0.91667,1.3784
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_30_30.r.wcnf,1,0.95833,1.41421
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_50_50.r.wcnf,1,0.97297,1.41421
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_70_70.r.wcnf,1,0.97619,1.41421
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_90_90.r.wcnf,1,0.98,1.22475
benchmarks/pms_industrial/bcp-syn/normalized-maincont.r.wcnf,1,0.96,1.10454
benchmarks/pms_industrial/bcp-syn/normalized-max1024.pi.wcnf,1,0.96667,0.99794
benchmarks/pms_industrial/bcp-syn/normalized-max1024.r.wcnf,1,0.96667,0.99792
benchmarks/pms_industrial/bcp-syn/normalized-max512.r.wcnf,1,0.93333,1.00931
benchmarks/pms_industrial/bcp-syn/normalized-mlp4.r.wcnf,1,0.93333,1.04013
benchmarks/pms_industrial/bcp-syn/normalized-opus.r.wcnf,1,0.92308,1.69031
benchmarks/pms_industrial/bcp-syn/normalized-pdc.r.wcnf,1,0.99153,0.87531
benchmarks/pms_industrial/bcp-syn/normalized-prom2.pi.wcnf,1,0.94118,1.10169
benchmarks/pms_industrial/bcp-syn/normalized-prom2.r.wcnf,1,0.94118,1.10221
benchmarks/pms_industrial/bcp-syn/normalized-rd73.b.wcnf,1,0.99225,0.66407
benchmarks/pms_industrial/bcp-syn/normalized-rd84.b.wcnf,1,0.99824,0.54152
benchmarks/pms_industrial/bcp-syn/normalized-ricks.r.wcnf,1,0.96667,2.67773
benchmarks/pms_industrial/bcp-syn/normalized-rot.b.wcnf,1,0.99351,0.87726
benchmarks/pms_industrial/bcp-syn/normalized-sao2.b.wcnf,1,0.98936,0.81941
benchmarks/pms_industrial/bcp-syn/normalized-saucier.r.wcnf,1,0.98462,7.31436
benchmarks/pms_industrial/bcp-syn/normalized-test1.r.wcnf,1,0.875,1.39437
benchmarks/pms_industrial/bcp-syn/normalized-test4.pi.wcnf,1,0.98182,1.88835
benchmarks/pms_industrial/circuit-trace-compaction/ctrl.wcnf,1,0.75,0.57199
benchmarks/pms_industrial/circuit-trace-compaction/mrisc_mem2wire.wcnf,1,0.75,0
benchmarks/pms_industrial/circuit-trace-compaction/spi.wcnf,1,0.75,0.6193
benchmarks/pms_industrial/circuit-trace-compaction/sudoku.wcnf,1,0.75,0
benchmarks/pms_industrial/haplotype-assembly/splitedReads_0.matrix.wcnf,1,0.5,0.81646
benchmarks/pms_industrial/haplotype-assembly/splitedReads_137.matrix.wcnf,1,0.5,0.81645
benchmarks/pms_industrial/haplotype-assembly/splitedReads_158.matrix.wcnf,1,0.5,0.81648
benchmarks/pms_industrial/haplotype-assembly/splitedReads_160.matrix.wcnf,1,0.5,0.81642
benchmarks/pms_industrial/haplotype-assembly/splitedReads_18.matrix.wcnf,1,0.5,0.81647
benchmarks/pms_industrial/haplotype-assembly/splitedReads_414.matrix.wcnf,1,0.5,0.81647
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1005p.wcnf,1,0.75,0.65694
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1010p.wcnf,1,0.75,0.6573
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1015p.wcnf,1,0.75,0.65814
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1020p.wcnf,1,0.75,0.65845
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1025p.wcnf,1,0.75,0.65968
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1030p.wcnf,1,0.75,0.66142
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree110p.wcnf,1,0.75,0.65519
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree115p.wcnf,1,0.75,0.65594
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree120p.wcnf,1,0.75,0.65718
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree125p.wcnf,1,0.75,0.65774
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree130p.wcnf,1,0.75,0.65826
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree210p.wcnf,1,0.75,0.65635
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree215p.wcnf,1,0.75,0.65814
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree220p.wcnf,1,0.75,0.65968
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree225p.wcnf,1,0.75,0.66002
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree230p.wcnf,1,0.75,0.66048
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree305p.wcnf,1,0.75,0.65398
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree310p.wcnf,1,0.75,0.65501
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree315p.wcnf,1,0.75,0.65594
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree320p.wcnf,1,0.75,0.65613
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree325p.wcnf,1,0.75,0.65666
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree330p.wcnf,1,0.75,0.6573
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405p.wcnf,1,0.75,0.65612
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405posib.wcnf,1,0.75,0.65585
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree410p.wcnf,1,0.75,0.6573
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree415p.wcnf,1,0.75,0.65762
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree420p.wcnf,1,0.75,0.65856
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree425p.wcnf,1,0.75,0.65927
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree430p.wcnf,1,0.75,0.6602
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505p.wcnf,1,0.75,0.65612
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505posib.wcnf,1,1,0.65606
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree510p.wcnf,1,0.75,0.65718
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree515p.wcnf,1,0.75,0.65814
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree520p.wcnf,1,0.75,0.65896
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree525p.wcnf,1,0.75,0.65927
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree530p.wcnf,1,0.75,0.6602
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605p.wcnf,1,0.75,0.65398
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605posib.wcnf,1,1,0.65328
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree610p.wcnf,1,0.75,0.65466
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree615p.wcnf,1,0.75,0.6545
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree620p.wcnf,1,0.75,0.65666
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree625p.wcnf,1,0.75,0.65718
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree630p.wcnf,1,0.75,0.65762
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree705p.wcnf,1,0.75,0.65432
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree705posib.wcnf,1,0.75,0.65446
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree710p.wcnf,1,0.75,0.65594
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree715p.wcnf,1,0.75,0.65694
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree720p.wcnf,1,0.75,0.65826
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree725p.wcnf,1,0.75,0.65874
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree730p.wcnf,1,0.75,0.66038
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree805p.wcnf,1,0.75,0.65248
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree805posib.wcnf,1,0.75,0.65215
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree810p.wcnf,1,0.75,0.65398
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree815p.wcnf,1,0.75,0.65581
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree820p.wcnf,1,0.75,0.65718
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree825p.wcnf,1,0.75,0.65895
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree830p.wcnf,1,0.75,0.65986
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree905p.wcnf,1,0.75,0.65581
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree905posib.wcnf,1,1,0.65527
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree910p.wcnf,1,0.75,0.6573
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree915p.wcnf,1,0.75,0.65896
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree920p.wcnf,1,0.75,0.65927
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree925p.wcnf,1,0.75,0.66038
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree930p.wcnf,1,0.75,0.66101
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree1001p.wcnf,1,0.81818,0.65748
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree1001posib.wcnf,1,1,0.65625
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree101p.wcnf,1,0.81818,0.65451
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree101posib.wcnf,1,1,0.65273
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree201p.wcnf,1,0.81818,0.65744
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree201posib.wcnf,1,1,0.65625
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree301p.wcnf,1,0.81818,0.65786
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree301posib.wcnf,1,1,0.65676
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree401p.wcnf,1,0.81818,0.65593
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree401posib.wcnf,1,1,0.65467
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree501p.wcnf,1,0.81818,0.65684
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree501posib.wcnf,1,1,0.65567
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree601p.wcnf,1,0.81818,0.65592
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree601posib.wcnf,1,1,0.65472
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree701p.wcnf,1,0.81818,0.65747
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree701posib.wcnf,1,1,0.65618
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree801p.wcnf,1,0.81818,0.65977
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree801posib.wcnf,1,1,0.65783
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree901p.wcnf,1,0.81818,0.65576
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree901posib.wcnf,1,1,0.65328
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1005p.wcnf,1,0.66667,0.66212
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1010p.wcnf,1,0.66667,0.66245
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1015p.wcnf,1,0.66667,0.66311
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1020p.wcnf,1,0.66667,0.66338
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1025p.wcnf,1,0.66667,0.66455
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1030p.wcnf,1,0.66667,0.66615
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree110p.wcnf,1,0.66667,0.66044
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree115p.wcnf,1,0.66667,0.66114
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree120p.wcnf,1,0.66667,0.66225
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree125p.wcnf,1,0.66667,0.66273
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree130p.wcnf,1,0.66667,0.66325
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree210p.wcnf,1,0.66667,0.66143
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree215p.wcnf,1,0.66667,0.66311
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree220p.wcnf,1,0.66667,0.66455
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree225p.wcnf,1,0.66667,0.6649
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree230p.wcnf,1,0.66667,0.66532
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree305p.wcnf,1,0.66667,0.65931
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree310p.wcnf,1,0.66667,0.66029
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree315p.wcnf,1,0.66667,0.66114
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree320p.wcnf,1,0.66667,0.66131
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree325p.wcnf,1,0.66667,0.66175
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree330p.wcnf,1,0.66667,0.66245
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree405p.wcnf,1,0.66667,0.66131
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree405posib.wcnf,1,1,0.66193
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree410p.wcnf,1,0.66667,0.66245
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree415p.wcnf,1,0.66667,0.66262
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree420p.wcnf,1,0.66667,0.66355
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree425p.wcnf,1,0.66667,0.66423
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree430p.wcnf,1,0.66667,0.66503
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree505p.wcnf,1,0.66667,0.66131
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree505posib.wcnf,1,1,0.66311
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree510p.wcnf,1,0.66667,0.66225
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree515p.wcnf,1,0.66667,0.66311
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree520p.wcnf,1,0.66667,0.66387
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree525p.wcnf,1,0.66667,0.66423
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree530p.wcnf,1,0.66667,0.66503
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree605p.wcnf,1,0.66667,0.65931
