@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC

@DATA
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_008_area_delay.wcnf,1,0.94118,0.72935,0.31805,13003,0.31775,0.87868
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_009_area_delay.wcnf,1,0.9697,0.79418,0.30316,21987,0.29634,0.9497
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_010_area_delay.wcnf,1,0.9697,0.83495,0.30386,42497,0.28345,0.9582
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_011_area_delay.wcnf,1,0.9697,0.82705,0.29637,49830,0.28555,0.95833
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_012_area_delay.wcnf,1,0.9697,0.8403,0.29693,57334,0.28146,0.9582
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_013_area_delay.wcnf,1,0.98462,1.60361,0.25568,155664,0.13418,0.98282
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_014_area_delay.wcnf,1,0.94118,0.75521,0.30837,18145,0.30869,0.90271
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_015_area_delay.wcnf,1,0.9697,0.7991,0.3029,28108,0.29447,0.95184
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_016_area_delay.wcnf,1,0.9697,0.84748,0.3089,36126,0.28053,0.95499
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_017_area_delay.wcnf,1,0.9697,0.83697,0.30634,34659,0.28319,0.95275
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_018_area_delay.wcnf,1,0.94118,0.73093,0.31854,10449,0.31723,0.90118
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_019_area_delay.wcnf,1,0.9697,0.79764,0.30169,26882,0.29492,0.95184
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_020_area_delay.wcnf,1,0.94118,0.75336,0.31544,14797,0.30994,0.89572
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_021_area_delay.wcnf,1,0.9697,0.83308,0.30606,33358,0.28442,0.95382
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_022_area_delay.wcnf,1,0.9697,0.81688,0.30952,27720,0.28959,0.95047
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_023_area_delay.wcnf,1,0.98462,1.60788,0.25379,143319,0.13386,0.9827
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_024_area_delay.wcnf,1,0.94118,0.75384,0.32691,10643,0.31055,0.89356
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_025_area_delay.wcnf,1,0.98462,1.57763,0.25089,124995,0.13707,0.98287
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_026_area_delay.wcnf,1,0.9697,0.81698,0.29697,47953,0.28857,0.95275
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_027_area_delay.wcnf,1,0.9697,0.80117,0.30233,31780,0.29382,0.95083
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_028_area_delay.wcnf,1,0.98462,1.56787,0.24671,127059,0.13894,0.98227
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_029_area_delay.wcnf,1,0.98462,1.56479,0.25204,132352,0.13926,0.98244
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_030_area_delay.wcnf,1,0.94118,0.76664,0.32303,14966,0.30641,0.89356
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_delay.wcnf,1,0.8,0.67146,0.44164,273,0.38592,0.65714
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_opers.wcnf,1,0.8,0.7003,0.413,403,0.35738,0.46667
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_delay.wcnf,1,0.88889,0.63624,0.39895,2254,0.36853,0.83626
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_opers.wcnf,1,0.88889,0.59526,0.38746,3448,0.36731,0.55556
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_partials.wcnf,1,0.88889,0.68086,0.47991,250,0.40833,0.55556
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_delay.wcnf,1,0.9697,0.57056,0.37068,11571,0.37351,0.94531
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_opers.wcnf,1,0.9697,0.54341,0.36511,17470,0.37319,0.63636
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_partials.wcnf,1,0.9697,0.30094,0.45951,4782,0.458,0.63636
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_delay.wcnf,1,0.88889,0.7426,0.40244,2432,0.33753,0.85441
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_opers.wcnf,1,0.88889,0.62832,0.39291,3662,0.35817,0.55556
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_partials.wcnf,1,0.75,0.91234,0.49096,112,0.4442,0.41667
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_delay.wcnf,1,0.9697,0.58205,0.37374,11172,0.37074,0.94029
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_opers.wcnf,1,0.9697,0.5703,0.37173,15106,0.36743,0.63636
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_partials.wcnf,1,0.9697,0.45564,0.45708,1779,0.42521,0.63636
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_delay.wcnf,1,0.9697,0.58034,0.37243,18501,0.37018,0.95618
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_opers.wcnf,1,0.9697,0.5459,0.36549,28831,0.37167,0.63636
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_partials.wcnf,1,0.94118,0.38645,0.47676,2010,0.44956,0.60784
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_delay.wcnf,1,0.98462,0.89856,0.30526,57809,0.2705,0.98291
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_opers.wcnf,1,0.98462,0.52781,0.35058,62644,0.37561,0.65128
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_partials.wcnf,1,0.88889,0.59536,0.49647,511,0.43437,0.55556
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_delay.wcnf,1,0.99611,0.90734,0.30466,583176,0.26329,0.9959
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_opers.wcnf,1,0.99611,0.52194,0.34793,570325,0.37343,0.66278
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_partials.wcnf,1,0.99611,0.19904,0.42345,176371,0.462,0.66278
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_delay.wcnf,1,0.98462,0.91189,0.30512,64286,0.26718,0.98343
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_opers.wcnf,1,0.98462,0.52521,0.34837,71696,0.37646,0.65128
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_partials.wcnf,1,0.98462,0.25774,0.45165,20725,0.46175,0.65128
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,0.99225,0.90268,0.30227,223991,0.2669,0.99173
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,0.99225,0.5302,0.35439,216311,0.37328,0.65891
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,0.9697,0.34427,0.46872,7774,0.4519,0.63636
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,0.98913,0.3345,0.48342,30636,0.72785,0.98913
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,0.99029,0.32554,0.49329,41213,0.72926,0.99029
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,1,0.34669,0.4871,31001,0.72299,1
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,1,0.33249,0.49576,51775,0.72272,1
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,0.99048,0.33371,0.49584,35415,0.72721,0.99048
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,1,0.34683,0.48011,31072,0.70522,1
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,0.98876,0.33567,0.48534,45708,0.70685,0.98876
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,0.98889,0.33169,0.49477,45002,0.71949,0.98889
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,0.98824,0.32643,0.49412,38256,0.73896,0.98824
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,0.95238,0.55848,0.30555,431,0.61645,0.95238
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,0.96875,0.37541,0.43133,2809,0.69215,0.96875
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,0.975,0.35441,0.44975,3107,0.69599,0.975
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,0.97143,0.34451,0.44817,18165,0.70978,0.97143
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,0.97619,0.34198,0.43898,9312,0.6992,0.97619
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,0.96,0.37964,0.42531,2271,0.68716,0.96
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,0.96,0.36426,0.44926,5320,0.69725,0.96
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,0.97674,0.34711,0.46639,41890,0.70671,0.97674
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,1,0.32983,0.50369,91729,0.7194,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,1,0.3279,0.50628,96066,0.72228,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,0.99174,0.33289,0.50157,97070,0.71716,0.99174
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,1,0.33203,0.50243,129385,0.71711,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,1,0.31665,0.5001,119922,0.7135,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,1,0.33325,0.50006,89754,0.71529,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,1,0.31757,0.50078,114703,0.72338,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,0.99048,0.3305,0.5009,87750,0.72239,0.99048
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,0.99029,0.32304,0.50284,94899,0.72053,0.99029
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,1,0.33242,0.49907,111833,0.71657,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,1,0.32912,0.49642,88964,0.70781,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,1,0.32423,0.50369,84786,0.71844,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,0.99194,0.32901,0.49184,137835,0.70758,0.99194
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,1,0.32147,0.5061,137160,0.72923,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,1,0.32964,0.50837,89279,0.72395,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,0.99099,0.32609,0.49212,92396,0.70518,0.99099
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,1,0.32593,0.49831,95341,0.70739,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,1,0.32968,0.50163,114883,0.72744,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,1,0.34018,0.49459,111191,0.71076,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,0.99296,0.3165,0.50014,86812,0.71785,0.99296
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,1,0.32572,0.49849,101106,0.71597,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,0.99167,0.3306,0.49664,132342,0.71152,0.99167
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,1,0.32448,0.50077,111118,0.7138,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,1,0.34091,0.49736,81318,0.7107,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,1,0.32736,0.51593,109445,0.72154,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,1,0.32891,0.50738,85039,0.7174,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,1,0.33114,0.50409,125729,0.71322,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,1,0.33042,0.50277,98488,0.71622,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,1,0.31196,0.50204,103786,0.71896,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,1,0.325,0.51051,109131,0.72191,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,1,0.30696,0.50088,209643,0.71117,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,1,0.33674,0.49887,116343,0.71197,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,1,0.3258,0.50451,129090,0.71697,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,1,0.32528,0.50646,89899,0.71948,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,0.99492,0.31212,0.51174,196214,0.72349,0.99492
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,1,0.33878,0.50503,93782,0.71627,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,1,0.32136,0.50269,175891,0.70692,1
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,1,0.33103,0.50459,109568,0.71542,1
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,0.88235,0.84017,0.73684,7250,0.58621,0.88235
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,0.90476,0.84016,0.73446,14500,0.58621,0.90476
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,0.88889,0.84015,0.73498,4350,0.58621,0.88889
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,0.97403,0.31034,0.651,72647,0.91225,0.64069
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,0.97403,0.31036,0.651,76913,0.91224,0.64069
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,0.98658,0.21891,0.65874,245215,0.95412,0.65324
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,0.98658,0.21841,0.65878,476372,0.95434,0.65324
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,0.93103,0.66075,0.73562,7088,0.69611,0.5977
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,0.94118,0.63282,0.74533,20261,0.71408,0.60784
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,0.96296,0.50562,0.68621,24318,0.79645,0.96296
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,0.9863,0.45437,0.64975,28087,0.82889,0.9863
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,0.98361,0.45744,0.66459,29976,0.82706,0.65027
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,0.9871,0.44747,0.65492,19349,0.83317,0.65376
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,0.94737,0.53661,0.73782,21207,0.77649,0.61404
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,0.98675,0.44812,0.66216,16575,0.83276,0.65342
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,0.97561,0.48174,0.70194,19591,0.81165,0.64228
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,0.98817,0.44864,0.6675,14969,0.83245,0.65483
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,0.97802,0.50295,0.74173,18501,0.79812,0.64469
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,0.98817,0.45161,0.69831,9421,0.83059,0.65483
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,0.98182,0.38662,0.77479,10589,0.86996,0.64848
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,0.94118,0.70556,0.80243,2058,0.66764,0.60784
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,0.96154,0.55327,0.83217,3341,0.76564,0.62821
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,0.98319,0.42672,0.81181,6778,0.84597,0.64986
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,0.98601,0.40644,0.80058,8061,0.85821,0.65268
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,0.94118,0.72618,0.7986,1955,0.65473,0.60784
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,0.96226,0.58509,0.83057,2929,0.74496,0.62893
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,0.97403,0.50579,0.83178,4109,0.7963,0.64069
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,0.99594,0.3303,0.72446,23139,0.90159,0.66261
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,0.94118,0.60704,0.80819,3699,0.73074,0.60784
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,0.95455,0.48497,0.81726,6365,0.80958,0.62121
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,0.9878,0.35627,0.74322,21950,0.88738,0.65447
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,0.94118,0.74937,0.79065,1852,0.64039,0.60784
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,0.96226,0.54009,0.82962,3547,0.77418,0.62893
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,0.98131,0.44411,0.81705,6010,0.83527,0.64798
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,0.98667,0.40419,0.79821,8267,0.85956,0.65333
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,0.98901,0.3669,0.7615,13202,0.88138,0.65568
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,0.8,1.03175,0.56916,384,0.48438,0.46667
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,0.86667,0.82158,0.66422,1340,0.59701,0.53333
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,0.92857,0.71436,0.66934,2344,0.66212,0.59524
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,0.95745,0.65159,0.65204,3986,0.70196,0.62411
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,0.94286,0.69816,0.62357,3076,0.6723,0.94286
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,0.96491,0.65013,0.6129,5816,0.70289,0.96491
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,0.97701,0.63311,0.60264,8556,0.71389,0.97701
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,0.98261,0.62455,0.59537,11418,0.71939,0.98261
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,0.92857,0.70651,0.63724,4595,0.66703,0.92857
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,0.96552,0.65271,0.61282,9539,0.70123,0.96552
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,0.92593,0.70412,0.6308,4797,0.66854,0.92593
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,0.96226,0.65276,0.61448,9337,0.70119,0.96226
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,0.92857,0.7053,0.64246,4696,0.6678,0.92857
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,0.96364,0.65298,0.62483,8731,0.70107,0.96364
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,0.97561,0.86655,0.69031,9199,0.57115,0.47561
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,0.97561,0.96281,0.63533,19805,0.51891,0.64228
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,0.97561,0.86655,0.69051,9115,0.57115,0.47561
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,0.97561,0.96391,0.63429,19781,0.51833,0.64228
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,0.97674,0.86655,0.69013,9269,0.57115,0.47674
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,0.97674,0.96184,0.63567,19825,0.51939,0.64341
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,0.97778,0.86654,0.68999,9325,0.57115,0.47778
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,0.97778,0.96122,0.63614,19841,0.51978,0.64444
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,0.97674,0.86654,0.6899,9367,0.57115,0.47674
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,0.97674,0.96055,0.63624,19853,0.52007,0.64341
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,0.98551,1.12232,0.50998,8078,0.44256,0.98551
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,0.98551,1.16092,0.49513,7123,0.42594,0.98551
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,0.98551,1.16128,0.49499,7121,0.42578,0.98551
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,0.98551,1.15542,0.49917,7299,0.42828,0.65217
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,0.7,0.54177,0.42512,2564,0.40445,0.5
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,0.73333,0.53232,0.42723,3252,0.41298,0.48333
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,0.71429,0.54445,0.42497,2496,0.40338,0.49206
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,0.69231,0.54177,0.42509,2564,0.40445,0.47009
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,0.80769,0.50112,0.43439,10654,0.43244,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,0.80769,0.49879,0.4357,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,0.71429,0.54445,0.42496,2496,0.40338,0.49206
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,0.70588,0.54381,0.42477,2540,0.40413,0.53922
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,0.71429,0.54445,0.42496,2496,0.40338,0.49206
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,0.80769,0.50112,0.43439,10654,0.43244,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,0.71429,0.54445,0.42493,2496,0.40338,0.49206
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,0.80769,0.50112,0.43439,10654,0.43244,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,0.80769,0.49879,0.4357,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,0.80769,0.49879,0.43571,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,0.71429,0.54445,0.42496,2496,0.40338,0.49206
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,0.80769,0.49879,0.4357,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,0.80769,0.49952,0.43535,11190,0.43362,0.68269
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,0.80769,0.4988,0.4357,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,0.80769,0.49879,0.43571,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,0.80769,0.49879,0.43571,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,0.80769,0.50001,0.4352,11104,0.4335,0.69658
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,0.80769,0.49879,0.43571,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,0.80769,0.49879,0.43571,11895,0.43388,0.55769
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,0.84,0.48735,0.43852,41412,0.43421,0.62571
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,0.83871,0.49302,0.43695,29519,0.43294,0.67204
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,0.83871,0.49346,0.4374,29176,0.43299,0.67204
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,0.83871,0.49346,0.4374,29176,0.43299,0.67204
