@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC

@DATA
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,0.99414,0.00855,0.00001,0.00857
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,0.99393,0.01477,0.00001,0.01478
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,0.97402,0.04438,0.00026,0.04464
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,0.3381,0.00372,0.00003,0.00375
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,0.28954,0.00264,0.00002,0.00267
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,0.34818,0.00348,0.00003,0.00352
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,0.30716,0.00236,0.00002,0.00238
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,0.30176,0.00294,0.00003,0.00296
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,0.3852,0.00296,0.00003,0.00299
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,0.33451,0.00271,0.00002,0.00273
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,0.30174,0.00238,0.00002,0.0024
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,0.28999,0.00306,0.00003,0.00308
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,0.53596,0.06961,0.00232,0.07193
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,0.37237,0.01887,0.00036,0.01922
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,0.33248,0.0132,0.00032,0.01352
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,0.35023,0.00628,0.00006,0.00633
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,0.35546,0.00805,0.00011,0.00816
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,0.35183,0.0229,0.00044,0.02334
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,0.37105,0.0141,0.00019,0.01429
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,0.35808,0.00456,0.00002,0.00458
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,0.32406,0.00135,0.00001,0.00136
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,0.31754,0.00119,0.00001,0.0012
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,0.33324,0.00124,0.00001,0.00125
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,0.33242,0.00106,0.00001,0.00107
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,0.3115,0.00129,0.00001,0.0013
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,0.33722,0.00145,0.00001,0.00146
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,0.29562,0.00121,0.00001,0.00122
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,0.32409,0.00128,0.00001,0.00129
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,0.30843,0.00116,0.00001,0.00117
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,0.33391,0.00139,0.00001,0.00139
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,0.34275,0.00137,0.00001,0.00138
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,0.31696,0.00126,0.00001,0.00127
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,0.34141,0.00115,0.00001,0.00116
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,0.3002,0.00106,0.00001,0.00106
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,0.32137,0.00137,0.00001,0.00138
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,0.34438,0.00158,0.00001,0.00159
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,0.33162,0.00134,0.00001,0.00135
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,0.3241,0.00124,0.00001,0.00125
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,0.3564,0.00129,0.00001,0.0013
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,0.31598,0.00162,0.00001,0.00164
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,0.32943,0.00122,0.00001,0.00123
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,0.32189,0.00098,0.00001,0.00099
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,0.32258,0.00137,0.00001,0.00138
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,0.35064,0.00196,0.00001,0.00197
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,0.31154,0.00149,0.00001,0.0015
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,0.31905,0.00198,0.00001,0.00199
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,0.32187,0.00138,0.00001,0.00138
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,0.33347,0.00169,0.00001,0.0017
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,0.30779,0.00145,0.00001,0.00146
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,0.30661,0.00138,0.00001,0.00139
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,0.27784,0.00085,0,0.00086
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,0.34515,0.00128,0.00001,0.00129
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,0.31368,0.00119,0.00001,0.00119
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,0.31397,0.00184,0.00001,0.00185
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,0.27102,0.00106,0.00001,0.00107
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,0.33625,0.00159,0.00001,0.0016
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,0.30278,0.00115,0.00001,0.00115
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,0.32235,0.00144,0.00001,0.00145
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,0.41379,0.00207,0.00028,0.00234
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,0.41379,0.00131,0.00014,0.00145
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,0.41379,0.00368,0.00046,0.00414
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,0.08775,0.00102,0.00004,0.00106
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,0.08776,0.00096,0.00004,0.001
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,0.04588,0.0006,0.00001,0.00061
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,0.04566,0.00031,0.00001,0.00031
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,0.32195,0.00367,0.00042,0.00409
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,0.30393,0.00153,0.00015,0.00168
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,0.20355,0.00214,0.00008,0.00222
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,0.17111,0.00513,0.00007,0.0052
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,0.17294,0.00397,0.0001,0.00407
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,0.16683,0.00786,0.00016,0.00801
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,0.22351,0.00165,0.00014,0.00179
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,0.16724,0.00893,0.00018,0.00911
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,0.18835,0.00403,0.00015,0.00419
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,0.16755,0.01109,0.0002,0.01129
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,0.20188,0.00476,0.00016,0.00492
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,0.16941,0.01762,0.00032,0.01794
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,0.13004,0.0101,0.00028,0.01039
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,0.33236,0.01506,0.00146,0.01652
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,0.23436,0.01467,0.0009,0.01556
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,0.15403,0.01711,0.00044,0.01756
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,0.14179,0.01737,0.00037,0.01774
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,0.34527,0.01586,0.00153,0.01739
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,0.25504,0.01707,0.00102,0.01809
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,0.2037,0.01801,0.00073,0.01874
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,0.09841,0.02118,0.00013,0.02131
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,0.26926,0.00838,0.00081,0.00919
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,0.19042,0.00644,0.00047,0.00691
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,0.11262,0.00733,0.00014,0.00747
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,0.35961,0.01674,0.00162,0.01836
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,0.22582,0.0141,0.00085,0.01494
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,0.16473,0.0173,0.0005,0.0178
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,0.14044,0.01778,0.00036,0.01814
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,0.11862,0.01356,0.00023,0.01379
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,0.51562,0.01823,0.00781,0.02604
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,0.40299,0.00896,0.00224,0.01119
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,0.33788,0.01067,0.00128,0.01195
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,0.29804,0.01104,0.00075,0.01179
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,0.3277,0.01073,0.00065,0.01138
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,0.29711,0.00946,0.00034,0.0098
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,0.28612,0.00993,0.00023,0.01017
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,0.28061,0.0099,0.00018,0.01007
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,0.33297,0.00566,0.00044,0.00609
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,0.29877,0.00587,0.00021,0.00608
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,0.33146,0.00521,0.00042,0.00563
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,0.29881,0.00546,0.00021,0.00568
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,0.3322,0.00554,0.00043,0.00596
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,0.29893,0.00607,0.00023,0.0063
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,0.42885,0.00848,0.00043,0.00891
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,0.48821,0.00399,0.00015,0.00414
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,0.42885,0.00856,0.00044,0.009
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,0.4888,0.00399,0.00015,0.00415
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,0.42885,0.00885,0.00043,0.00928
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,0.48772,0.00419,0.00015,0.00434
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,0.42885,0.00922,0.00043,0.00965
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,0.48732,0.00438,0.00015,0.00454
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,0.42885,0.00875,0.00043,0.00918
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,0.48703,0.00418,0.00015,0.00433
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,0.55794,0.01684,0.00025,0.01708
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,0.57462,0.01909,0.00028,0.01937
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,0.57478,0.0191,0.00028,0.01938
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,0.57227,0.0185,0.00041,0.01891
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,0.85101,0.0078,0.00078,0.00858
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,0.79274,0.00738,0.00062,0.008
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,0.86058,0.00641,0.0008,0.00721
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,0.85101,0.0078,0.00078,0.00858
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,0.66416,0.00526,0.00038,0.00563
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,0.86058,0.00641,0.0008,0.00721
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,0.85394,0.00669,0.00079,0.00748
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,0.86058,0.00641,0.0008,0.00721
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,0.66416,0.00526,0.00038,0.00563
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,0.86058,0.00641,0.0008,0.00721
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,0.66416,0.00526,0.00038,0.00563
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,0.86058,0.00641,0.0008,0.00721
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,0.65541,0.005,0.00036,0.00536
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,0.65643,0.00504,0.00036,0.0054
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,0.65019,0.00471,0.00034,0.00504
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,0.65071,0.00179,0.00005,0.00184
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,0.68007,0.00244,0.00007,0.00251
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,0.68056,0.00254,0.00007,0.0026
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,0.68056,0.00254,0.00007,0.0026
benchmarks/pms_industrial/bcp-mtg/c499_Fic0@1.wcnf,1,0.59283,0.01044,0.00072,0.01117
benchmarks/pms_industrial/bcp-mtg/c499_Fic2@1.wcnf,1,0.59283,0.01044,0.00072,0.01117
benchmarks/pms_industrial/bcp-mtg/c499_Fic6@1.wcnf,1,0.59283,0.01044,0.00072,0.01117
benchmarks/pms_industrial/bcp-mtg/c499_Fid11@1.wcnf,1,0.5845,0.00934,0.00064,0.00999
benchmarks/pms_industrial/bcp-mtg/c499_Fid18@0.wcnf,1,0.5845,0.00934,0.00064,0.00999
benchmarks/pms_industrial/bcp-mtg/c499_Fid20-xa10@0.wcnf,1,0.58551,0.01017,0.0007,0.01088
benchmarks/pms_industrial/bcp-mtg/c499_Fid26@0.wcnf,1,0.5845,0.00934,0.00064,0.00999
benchmarks/pms_industrial/bcp-mtg/c499_Fxa10@0.wcnf,1,0.58566,0.01017,0.0007,0.01087
benchmarks/pms_industrial/bcp-mtg/c6288_F137gat@1.wcnf,1,0.63297,0.0015,0.00004,0.00155
benchmarks/pms_industrial/bcp-mtg/c6288_F18gat@0.wcnf,1,0.72531,0.0025,0.00007,0.00258
benchmarks/pms_industrial/bcp-mtg/c6288_F205gat@1.wcnf,1,0.61817,0.00135,0.00004,0.00139
benchmarks/pms_industrial/bcp-mtg/c6288_F35gat@1.wcnf,1,0.70053,0.00223,0.00007,0.0023
benchmarks/pms_industrial/bcp-mtg/c6288_F69gat@1.wcnf,1,0.6673,0.00187,0.00006,0.00193
benchmarks/pms_industrial/bcp-syn/normalized-5xp1.b.wcnf,1,0.40132,0.17763,0.00164,0.17928
benchmarks/pms_industrial/bcp-syn/normalized-9sym.b.wcnf,1,0.23506,0.15832,0.00323,0.16155
benchmarks/pms_industrial/bcp-syn/normalized-addm4.r.wcnf,1,0.59168,0.01599,0,0.01599
benchmarks/pms_industrial/bcp-syn/normalized-alu2.b.wcnf,1,0.49878,0.06326,0,0.06326
benchmarks/pms_industrial/bcp-syn/normalized-alu4.b.wcnf,1,0.46845,0.1573,0,0.1573
benchmarks/pms_industrial/bcp-syn/normalized-apex4.a.wcnf,1,0.91643,0.00811,0,0.00811
benchmarks/pms_industrial/bcp-syn/normalized-apex6.b.wcnf,1,0.40575,0.10083,0,0.10083
benchmarks/pms_industrial/bcp-syn/normalized-apex7.b.wcnf,1,0.35838,0.14957,0,0.14957
benchmarks/pms_industrial/bcp-syn/normalized-bbara.r.wcnf,1,0.58696,0.21739,0.04348,0.26087
benchmarks/pms_industrial/bcp-syn/normalized-bench1.pi.wcnf,1,0.72339,0.00699,0,0.00699
benchmarks/pms_industrial/bcp-syn/normalized-bench1.r.wcnf,1,0.72339,0.00544,0.00155,0.00699
benchmarks/pms_industrial/bcp-syn/normalized-bw.b.wcnf,1,0.392,0.13087,0,0.13087
benchmarks/pms_industrial/bcp-syn/normalized-C499.a.wcnf,1,0.59054,0.02103,0.00058,0.02161
benchmarks/pms_industrial/bcp-syn/normalized-C499.b.wcnf,1,0.20939,0.0438,0.00012,0.04392
benchmarks/pms_industrial/bcp-syn/normalized-C880.a.wcnf,1,0.79635,0.03191,0.00152,0.03343
benchmarks/pms_industrial/bcp-syn/normalized-C880.b.wcnf,1,0.37548,0.06322,0,0.06322
benchmarks/pms_industrial/bcp-syn/normalized-clip.b.wcnf,1,0.34906,0.12642,0.00377,0.13019
benchmarks/pms_industrial/bcp-syn/normalized-count.b.wcnf,1,0.40748,0.10067,0,0.10067
benchmarks/pms_industrial/bcp-syn/normalized-des.a.wcnf,1,0.7505,0.05506,0.00007,0.05513
benchmarks/pms_industrial/bcp-syn/normalized-dk512x.r.wcnf,1,0.59596,0.20202,0.0202,0.22222
benchmarks/pms_industrial/bcp-syn/normalized-duke2.b.wcnf,1,0.43508,0.19283,0,0.19283
benchmarks/pms_industrial/bcp-syn/normalized-e64.b.wcnf,1,0.38296,0.02213,0.00201,0.02414
benchmarks/pms_industrial/bcp-syn/normalized-ex1010.pi.wcnf,1,0.88752,0.00138,0,0.00138
benchmarks/pms_industrial/bcp-syn/normalized-ex4inp.r.wcnf,1,0.81884,0.07609,0.03986,0.11594
benchmarks/pms_industrial/bcp-syn/normalized-ex5.pi.wcnf,1,0.61401,0.03922,0.00112,0.04034
benchmarks/pms_industrial/bcp-syn/normalized-ex5.r.wcnf,1,0.6015,0.04164,0,0.04164
benchmarks/pms_industrial/bcp-syn/normalized-ex5inp.r.wcnf,1,0.56667,0.21667,0.05,0.26667
benchmarks/pms_industrial/bcp-syn/normalized-ex6inp.r.wcnf,1,0.73864,0.15909,0,0.15909
benchmarks/pms_industrial/bcp-syn/normalized-exam.pi.wcnf,1,0.70847,0.07702,0,0.07702
benchmarks/pms_industrial/bcp-syn/normalized-exps.r.wcnf,1,0.6206,0.02261,0.00251,0.02513
benchmarks/pms_industrial/bcp-syn/normalized-f51m.b.wcnf,1,0.53071,0.12285,0,0.12285
benchmarks/pms_industrial/bcp-syn/normalized-fout.r.wcnf,1,0.61047,0.02616,0.00581,0.03198
benchmarks/pms_industrial/bcp-syn/normalized-jac3.wcnf,1,0.66908,0.10729,0.00091,0.10819
benchmarks/pms_industrial/bcp-syn/normalized-lin.rom.r.wcnf,1,0.52998,0.01359,0.0008,0.01439
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_10.r.wcnf,1,0.5,0.065,0.025,0.09
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_15.r.wcnf,1,0.5,0.085,0.03,0.115
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_30.r.wcnf,1,0.5,0.125,0.04,0.165
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_30_30.r.wcnf,1,0.5,0.125,0.095,0.22
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_50_50.r.wcnf,1,0.5,0.095,0.2,0.295
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_70_70.r.wcnf,1,0.5,0.1,0.3,0.4
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_90_90.r.wcnf,1,0.5,0.085,0.405,0.49
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_10.r.wcnf,1,0.70238,0.02679,0.00893,0.03571
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_14.r.wcnf,1,0.71989,0.03081,0.0084,0.03922
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_15.r.wcnf,1,0.72299,0.03047,0.00831,0.03878
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_20.r.wcnf,1,0.72973,0.02973,0.00811,0.03784
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_10_10.r.wcnf,1,0.33333,0.14667,0.06667,0.21333
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_20_20.r.wcnf,1,0.33333,0.14667,0.19333,0.34
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_30_30.r.wcnf,1,0.33333,0.11333,0.34667,0.46
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_40_40.r.wcnf,1,0.33333,0.10667,0.48667,0.59333
benchmarks/pms_industrial/bcp-syn/normalized-m200_500_10_10.r.wcnf,1,0.68847,0.01558,0.00467,0.02025
benchmarks/pms_industrial/bcp-syn/normalized-m4.r.wcnf,1,0.55337,0.02135,0,0.02135
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_10.r.wcnf,1,0.64029,0.06475,0.02158,0.08633
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_15.r.wcnf,1,0.65517,0.06207,0.02069,0.08276
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_30_30.r.wcnf,1,0.66667,0.12,0.04,0.16
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_50_50.r.wcnf,1,0.66667,0.14667,0.1,0.24667
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_70_70.r.wcnf,1,0.66667,0.09333,0.18667,0.28
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_90_90.r.wcnf,1,0.6,0.4,0,0.4
benchmarks/pms_industrial/bcp-syn/normalized-maincont.r.wcnf,1,0.54955,0.1982,0.02703,0.22523
benchmarks/pms_industrial/bcp-syn/normalized-max1024.pi.wcnf,1,0.52049,0.01434,0.00102,0.01537
benchmarks/pms_industrial/bcp-syn/normalized-max1024.r.wcnf,1,0.51351,0.01455,0.00104,0.01559
benchmarks/pms_industrial/bcp-syn/normalized-max512.r.wcnf,1,0.54784,0.02006,0.00309,0.02315
benchmarks/pms_industrial/bcp-syn/normalized-mlp4.r.wcnf,1,0.53792,0.02107,0,0.02107
benchmarks/pms_industrial/bcp-syn/normalized-opus.r.wcnf,1,0.76543,0.1358,0.02469,0.16049
benchmarks/pms_industrial/bcp-syn/normalized-pdc.r.wcnf,1,0.43815,0.03935,0,0.03935
