@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC

@DATA
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,0.32137,0.00137,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,0.34438,0.00158,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,0.33162,0.00134,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,0.3241,0.00124,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,0.3564,0.00129,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,0.31598,0.00162,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,0.32943,0.00122,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,0.32189,0.00098,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,0.32258,0.00137,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,0.35064,0.00196,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,0.31154,0.00149,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,0.31905,0.00198,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,0.32187,0.00138,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,0.33347,0.00169,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,0.30779,0.00145,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,0.30661,0.00138,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,0.27784,0.00085,0
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,0.34515,0.00128,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,0.31368,0.00119,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,0.31397,0.00184,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,0.27102,0.00106,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,0.33625,0.00159,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,0.30278,0.00115,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,0.32235,0.00144,0.00001
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,0.41379,0.00207,0.00028
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,0.41379,0.00131,0.00014
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,0.41379,0.00368,0.00046
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,0.08775,0.00102,0.00004
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,0.08776,0.00096,0.00004
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,0.04588,0.0006,0.00001
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,0.04566,0.00031,0.00001
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,0.32195,0.00367,0.00042
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,0.30393,0.00153,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,0.20355,0.00214,0.00008
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,0.17111,0.00513,0.00007
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,0.17294,0.00397,0.0001
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,0.16683,0.00786,0.00016
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,0.22351,0.00165,0.00014
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,0.16724,0.00893,0.00018
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,0.18835,0.00403,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,0.16755,0.01109,0.0002
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,0.20188,0.00476,0.00016
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,0.16941,0.01762,0.00032
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,0.13004,0.0101,0.00028
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,0.33236,0.01506,0.00146
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,0.23436,0.01467,0.0009
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,0.15403,0.01711,0.00044
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,0.14179,0.01737,0.00037
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,0.34527,0.01586,0.00153
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,0.25504,0.01707,0.00102
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,0.2037,0.01801,0.00073
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,0.09841,0.02118,0.00013
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,0.26926,0.00838,0.00081
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,0.19042,0.00644,0.00047
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,0.11262,0.00733,0.00014
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,0.35961,0.01674,0.00162
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,0.22582,0.0141,0.00085
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,0.16473,0.0173,0.0005
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,0.14044,0.01778,0.00036
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,0.11862,0.01356,0.00023
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,0.51562,0.01823,0.00781
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,0.40299,0.00896,0.00224
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,0.33788,0.01067,0.00128
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,0.29804,0.01104,0.00075
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,0.3277,0.01073,0.00065
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,0.29711,0.00946,0.00034
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,0.28612,0.00993,0.00023
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,0.28061,0.0099,0.00018
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,0.33297,0.00566,0.00044
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,0.29877,0.00587,0.00021
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,0.33146,0.00521,0.00042
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,0.29881,0.00546,0.00021
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,0.3322,0.00554,0.00043
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,0.29893,0.00607,0.00023
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,0.42885,0.00848,0.00043
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,0.48821,0.00399,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,0.42885,0.00856,0.00044
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,0.4888,0.00399,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,0.42885,0.00885,0.00043
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,0.48772,0.00419,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,0.42885,0.00922,0.00043
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,0.48732,0.00438,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,0.42885,0.00875,0.00043
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,0.48703,0.00418,0.00015
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,0.55794,0.01684,0.00025
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,0.57462,0.01909,0.00028
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,0.57478,0.0191,0.00028
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,0.57227,0.0185,0.00041
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,0.85101,0.0078,0.00078
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,0.79274,0.00738,0.00062
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,0.86058,0.00641,0.0008
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,0.85101,0.0078,0.00078
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,0.66416,0.00526,0.00038
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,0.86058,0.00641,0.0008
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,0.85394,0.00669,0.00079
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,0.86058,0.00641,0.0008
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,0.66416,0.00526,0.00038
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,0.86058,0.00641,0.0008
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,0.66416,0.00526,0.00038
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,0.86058,0.00641,0.0008
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,0.65541,0.005,0.00036
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,0.65643,0.00504,0.00036
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,0.65019,0.00471,0.00034
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,0.65071,0.00179,0.00005
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,0.68007,0.00244,0.00007
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,0.68056,0.00254,0.00007
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,0.68056,0.00254,0.00007
benchmarks/pms_industrial/bcp-mtg/c499_Fic0@1.wcnf,1,0.59283,0.01044,0.00072
benchmarks/pms_industrial/bcp-mtg/c499_Fic2@1.wcnf,1,0.59283,0.01044,0.00072
benchmarks/pms_industrial/bcp-mtg/c499_Fic6@1.wcnf,1,0.59283,0.01044,0.00072
benchmarks/pms_industrial/bcp-mtg/c499_Fid11@1.wcnf,1,0.5845,0.00934,0.00064
benchmarks/pms_industrial/bcp-mtg/c499_Fid18@0.wcnf,1,0.5845,0.00934,0.00064
benchmarks/pms_industrial/bcp-mtg/c499_Fid20-xa10@0.wcnf,1,0.58551,0.01017,0.0007
benchmarks/pms_industrial/bcp-mtg/c499_Fid26@0.wcnf,1,0.5845,0.00934,0.00064
benchmarks/pms_industrial/bcp-mtg/c499_Fxa10@0.wcnf,1,0.58566,0.01017,0.0007
benchmarks/pms_industrial/bcp-mtg/c6288_F137gat@1.wcnf,1,0.63297,0.0015,0.00004
benchmarks/pms_industrial/bcp-mtg/c6288_F18gat@0.wcnf,1,0.72531,0.0025,0.00007
benchmarks/pms_industrial/bcp-mtg/c6288_F205gat@1.wcnf,1,0.61817,0.00135,0.00004
benchmarks/pms_industrial/bcp-mtg/c6288_F35gat@1.wcnf,1,0.70053,0.00223,0.00007
benchmarks/pms_industrial/bcp-mtg/c6288_F69gat@1.wcnf,1,0.6673,0.00187,0.00006
benchmarks/pms_industrial/bcp-syn/normalized-5xp1.b.wcnf,1,0.40132,0.17763,0.00164
benchmarks/pms_industrial/bcp-syn/normalized-9sym.b.wcnf,1,0.23506,0.15832,0.00323
benchmarks/pms_industrial/bcp-syn/normalized-addm4.r.wcnf,1,0.59168,0.01599,0
benchmarks/pms_industrial/bcp-syn/normalized-alu2.b.wcnf,1,0.49878,0.06326,0
benchmarks/pms_industrial/bcp-syn/normalized-alu4.b.wcnf,1,0.46845,0.1573,0
benchmarks/pms_industrial/bcp-syn/normalized-apex4.a.wcnf,1,0.91643,0.00811,0
benchmarks/pms_industrial/bcp-syn/normalized-apex6.b.wcnf,1,0.40575,0.10083,0
benchmarks/pms_industrial/bcp-syn/normalized-apex7.b.wcnf,1,0.35838,0.14957,0
benchmarks/pms_industrial/bcp-syn/normalized-bbara.r.wcnf,1,0.58696,0.21739,0.04348
benchmarks/pms_industrial/bcp-syn/normalized-bench1.pi.wcnf,1,0.72339,0.00699,0
benchmarks/pms_industrial/bcp-syn/normalized-bench1.r.wcnf,1,0.72339,0.00544,0.00155
benchmarks/pms_industrial/bcp-syn/normalized-bw.b.wcnf,1,0.392,0.13087,0
benchmarks/pms_industrial/bcp-syn/normalized-C499.a.wcnf,1,0.59054,0.02103,0.00058
benchmarks/pms_industrial/bcp-syn/normalized-C499.b.wcnf,1,0.20939,0.0438,0.00012
benchmarks/pms_industrial/bcp-syn/normalized-C880.a.wcnf,1,0.79635,0.03191,0.00152
benchmarks/pms_industrial/bcp-syn/normalized-C880.b.wcnf,1,0.37548,0.06322,0
benchmarks/pms_industrial/bcp-syn/normalized-clip.b.wcnf,1,0.34906,0.12642,0.00377
benchmarks/pms_industrial/bcp-syn/normalized-count.b.wcnf,1,0.40748,0.10067,0
benchmarks/pms_industrial/bcp-syn/normalized-des.a.wcnf,1,0.7505,0.05506,0.00007
benchmarks/pms_industrial/bcp-syn/normalized-dk512x.r.wcnf,1,0.59596,0.20202,0.0202
benchmarks/pms_industrial/bcp-syn/normalized-duke2.b.wcnf,1,0.43508,0.19283,0
benchmarks/pms_industrial/bcp-syn/normalized-e64.b.wcnf,1,0.38296,0.02213,0.00201
benchmarks/pms_industrial/bcp-syn/normalized-ex1010.pi.wcnf,1,0.88752,0.00138,0
benchmarks/pms_industrial/bcp-syn/normalized-ex4inp.r.wcnf,1,0.81884,0.07609,0.03986
benchmarks/pms_industrial/bcp-syn/normalized-ex5.pi.wcnf,1,0.61401,0.03922,0.00112
benchmarks/pms_industrial/bcp-syn/normalized-ex5.r.wcnf,1,0.6015,0.04164,0
benchmarks/pms_industrial/bcp-syn/normalized-ex5inp.r.wcnf,1,0.56667,0.21667,0.05
benchmarks/pms_industrial/bcp-syn/normalized-ex6inp.r.wcnf,1,0.73864,0.15909,0
benchmarks/pms_industrial/bcp-syn/normalized-exam.pi.wcnf,1,0.70847,0.07702,0
benchmarks/pms_industrial/bcp-syn/normalized-exps.r.wcnf,1,0.6206,0.02261,0.00251
benchmarks/pms_industrial/bcp-syn/normalized-f51m.b.wcnf,1,0.53071,0.12285,0
benchmarks/pms_industrial/bcp-syn/normalized-fout.r.wcnf,1,0.61047,0.02616,0.00581
benchmarks/pms_industrial/bcp-syn/normalized-jac3.wcnf,1,0.66908,0.10729,0.00091
benchmarks/pms_industrial/bcp-syn/normalized-lin.rom.r.wcnf,1,0.52998,0.01359,0.0008
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_10.r.wcnf,1,0.5,0.065,0.025
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_15.r.wcnf,1,0.5,0.085,0.03
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_30.r.wcnf,1,0.5,0.125,0.04
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_30_30.r.wcnf,1,0.5,0.125,0.095
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_50_50.r.wcnf,1,0.5,0.095,0.2
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_70_70.r.wcnf,1,0.5,0.1,0.3
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_90_90.r.wcnf,1,0.5,0.085,0.405
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_10.r.wcnf,1,0.70238,0.02679,0.00893
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_14.r.wcnf,1,0.71989,0.03081,0.0084
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_15.r.wcnf,1,0.72299,0.03047,0.00831
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_20.r.wcnf,1,0.72973,0.02973,0.00811
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_10_10.r.wcnf,1,0.33333,0.14667,0.06667
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_20_20.r.wcnf,1,0.33333,0.14667,0.19333
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_30_30.r.wcnf,1,0.33333,0.11333,0.34667
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_40_40.r.wcnf,1,0.33333,0.10667,0.48667
benchmarks/pms_industrial/bcp-syn/normalized-m200_500_10_10.r.wcnf,1,0.68847,0.01558,0.00467
benchmarks/pms_industrial/bcp-syn/normalized-m4.r.wcnf,1,0.55337,0.02135,0
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_10.r.wcnf,1,0.64029,0.06475,0.02158
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_15.r.wcnf,1,0.65517,0.06207,0.02069
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_30_30.r.wcnf,1,0.66667,0.12,0.04
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_50_50.r.wcnf,1,0.66667,0.14667,0.1
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_70_70.r.wcnf,1,0.66667,0.09333,0.18667
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_90_90.r.wcnf,1,0.6,0.4,0
benchmarks/pms_industrial/bcp-syn/normalized-maincont.r.wcnf,1,0.54955,0.1982,0.02703
benchmarks/pms_industrial/bcp-syn/normalized-max1024.pi.wcnf,1,0.52049,0.01434,0.00102
benchmarks/pms_industrial/bcp-syn/normalized-max1024.r.wcnf,1,0.51351,0.01455,0.00104
benchmarks/pms_industrial/bcp-syn/normalized-max512.r.wcnf,1,0.54784,0.02006,0.00309
benchmarks/pms_industrial/bcp-syn/normalized-mlp4.r.wcnf,1,0.53792,0.02107,0
benchmarks/pms_industrial/bcp-syn/normalized-opus.r.wcnf,1,0.76543,0.1358,0.02469
benchmarks/pms_industrial/bcp-syn/normalized-pdc.r.wcnf,1,0.43815,0.03935,0
benchmarks/pms_industrial/bcp-syn/normalized-prom2.pi.wcnf,1,0.55329,0.00446,0.00028
benchmarks/pms_industrial/bcp-syn/normalized-prom2.r.wcnf,1,0.55104,0.00449,0.00028
benchmarks/pms_industrial/bcp-syn/normalized-rd73.b.wcnf,1,0.30164,0.21148,0
benchmarks/pms_industrial/bcp-syn/normalized-rd84.b.wcnf,1,0.22521,0.17739,0.0007
benchmarks/pms_industrial/bcp-syn/normalized-ricks.r.wcnf,1,0.88021,0.07812,0
benchmarks/pms_industrial/bcp-syn/normalized-rot.b.wcnf,1,0.46385,0.07231,0
benchmarks/pms_industrial/bcp-syn/normalized-sao2.b.wcnf,1,0.40909,0.13352,0
benchmarks/pms_industrial/bcp-syn/normalized-saucier.r.wcnf,1,0.98165,0.01012,0.00016
benchmarks/pms_industrial/bcp-syn/normalized-test1.r.wcnf,1,0.67372,0.00891,0
benchmarks/pms_industrial/bcp-syn/normalized-test4.pi.wcnf,1,0.78098,0.00794,0.00046
benchmarks/pms_industrial/circuit-trace-compaction/ctrl.wcnf,1,0.68114,0.00473,0
benchmarks/pms_industrial/circuit-trace-compaction/mrisc_mem2wire.wcnf,1,0.63282,0.00868,0
benchmarks/pms_industrial/circuit-trace-compaction/spi.wcnf,1,0.6539,0.00189,0
benchmarks/pms_industrial/circuit-trace-compaction/sudoku.wcnf,1,0.58193,0.00325,0
benchmarks/pms_industrial/haplotype-assembly/splitedReads_0.matrix.wcnf,1,0.66566,0.00342,0.00008
benchmarks/pms_industrial/haplotype-assembly/splitedReads_137.matrix.wcnf,1,0.64606,0.00201,0.00011
benchmarks/pms_industrial/haplotype-assembly/splitedReads_158.matrix.wcnf,1,0.64828,0.00138,0.00008
benchmarks/pms_industrial/haplotype-assembly/splitedReads_160.matrix.wcnf,1,0.6473,0.00122,0.00007
benchmarks/pms_industrial/haplotype-assembly/splitedReads_18.matrix.wcnf,1,0.64629,0.00178,0.00009
benchmarks/pms_industrial/haplotype-assembly/splitedReads_414.matrix.wcnf,1,0.6438,0.00174,0.00009
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1005p.wcnf,1,0.7473,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1010p.wcnf,1,0.74761,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1015p.wcnf,1,0.74823,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1020p.wcnf,1,0.74855,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1025p.wcnf,1,0.74963,0.00245,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1030p.wcnf,1,0.75115,0.00243,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree110p.wcnf,1,0.74571,0.0025,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree115p.wcnf,1,0.74635,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree120p.wcnf,1,0.74745,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree125p.wcnf,1,0.74792,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree130p.wcnf,1,0.74839,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree210p.wcnf,1,0.74666,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree215p.wcnf,1,0.74823,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree220p.wcnf,1,0.74963,0.00245,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree225p.wcnf,1,0.74993,0.00245,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree230p.wcnf,1,0.75039,0.00244,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree305p.wcnf,1,0.74459,0.00251,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree310p.wcnf,1,0.74555,0.0025,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree315p.wcnf,1,0.74635,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree320p.wcnf,1,0.74651,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree325p.wcnf,1,0.74698,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree330p.wcnf,1,0.74761,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405p.wcnf,1,0.74651,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405posib.wcnf,1,0.749,0.0026,0.00004
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree410p.wcnf,1,0.74761,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree415p.wcnf,1,0.74777,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree420p.wcnf,1,0.7487,0.00246,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree425p.wcnf,1,0.74932,0.00246,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree430p.wcnf,1,0.75009,0.00245,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505p.wcnf,1,0.74651,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505posib.wcnf,1,0.75155,0.00263,0.00004
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree510p.wcnf,1,0.74745,0.00248,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree515p.wcnf,1,0.74823,0.00247,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree520p.wcnf,1,0.74901,0.00246,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree525p.wcnf,1,0.74932,0.00246,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree530p.wcnf,1,0.75009,0.00245,0.00011
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605p.wcnf,1,0.74459,0.00251,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605posib.wcnf,1,0.75208,0.00269,0.00004
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree610p.wcnf,1,0.74523,0.00251,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree615p.wcnf,1,0.74507,0.00251,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree620p.wcnf,1,0.74698,0.00249,0.00012
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree625p.wcnf,1,0.74745,0.00248,0.00012
