@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615,0.03077,0.00308,0.03385,0.01692,0.01333,0.33195,0.00667,0.2928,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692,0.02308,0.00615,0.02923,0.01692,0.01333,0.33195,0.00667,0.28148,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077,0.03077,0.00462,0.03538,0.01692,0.01333,0.33195,0.00667,0.29598,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195,0.00667,0.27654,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195,0.00667,0.28478,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143,0.02286,0.00571,0.02857,0.01714,0.01333,0.31914,0.00667,0.3,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857,0.01714,0.00857,0.02571,0.01714,0.01333,0.31914,0.00667,0.23921,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286,0.02429,0.00571,0.03,0.01714,0.01333,0.31914,0.00667,0.25129,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857,0.02,0.01,0.03,0.01714,0.01333,0.31914,0.00667,0.25368,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714,0.02429,0.00571,0.03,0.01714,0.01333,0.31914,0.00667,0.27403,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571,0.02857,0.00429,0.03286,0.01714,0.01333,0.31914,0.00667,0.29533,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714,0.02286,0.00714,0.03,0.01714,0.01333,0.31914,0.00667,0.24814,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571,0.02429,0.00714,0.03143,0.01714,0.01333,0.31914,0.00667,0.28415,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286,0.02429,0.00429,0.02857,0.01714,0.01333,0.31914,0.00667,0.26475,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714,0.02286,0.00857,0.03143,0.01714,0.01333,0.31914,0.00667,0.27301,0.01714,0.21429,1,700,0.21429,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333,0.02133,0.008,0.02933,0.01733,0.01333,0.30769,0.00667,0.27247,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467,0.028,0.00667,0.03467,0.01733,0.01333,0.30769,0.00667,0.26617,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604,0.02533,0.00533,0.03067,0.01733,0.01333,0.30769,0.00667,0.27877,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592,0.02267,0.00667,0.02933,0.01733,0.01333,0.30769,0.00667,0.28228,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933,0.024,0.00667,0.03067,0.01733,0.01333,0.30769,0.00667,0.24647,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.60133,0.02533,0.00667,0.032,0.01733,0.01333,0.30769,0.00667,0.25942,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.576,0.028,0.00667,0.03467,0.01733,0.01333,0.30769,0.00667,0.27635,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.592,0.02267,0.00667,0.02933,0.01733,0.01333,0.30769,0.00667,0.22628,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.616,0.028,0.00667,0.03467,0.01733,0.01333,0.30769,0.00667,0.25248,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.62267,0.02133,0.008,0.02933,0.01733,0.01333,0.30769,0.00667,0.24807,0.01733,0.2,1,750,0.2,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.47254,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.46686,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.49432,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.49242,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.46496,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.50284,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.48958,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.47538,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.49337,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.49905,0.00095,0.0161,0.01705,0.01613,0.015,0.38405,0.005,0,0.01613,0.18939,1,1056,0.18939,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.48025,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.50237,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.48578,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.4842,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.49605,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.51422,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.46919,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.48183,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.50395,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.48973,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834,0.00417,0,0.01345,0.18957,1,1266,0.18957,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.48238,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.47561,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.46477,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.48577,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.49322,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.48645,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.47222,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.47019,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292,0.00357,0,0.01153,0.1897,1,1476,0.1897,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.44326,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.47872,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.49409,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.46099,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.48818,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504,0.00625,0,0.02014,0.18913,1,846,0.18913,1,0
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,0.66692,0.00759,0.00076,0.00835,0.00733,0.00633,0.36396,0.00316,0.15515,0.00733,0.23976,1,1318,0.23976,1,0
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.00155,0.00186,0.0034,0.00305,0.00262,0.3594,0.00131,0.13287,0.00305,0.23584,1,3231,0.23584,1,0
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,0.6637,0.00131,0.00013,0.00144,0.0013,0.00112,0.35711,0.00056,0.12481,0.0013,0.23371,1,7642,0.23371,1,0
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,0.77445,0.0489,0.001,0.0499,0.00603,0.00627,0.39137,0.00313,0.82053,0.00603,0.31836,1,1002,0.31836,1,0
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,0.77292,0.03325,0.00048,0.03373,0.00306,0.00471,0.38309,0.00157,0.78196,0.00306,0.30261,1,2105,0.30261,1,0
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,0.75356,0.0572,0.00023,0.05743,0.00155,0.00315,0.37635,0.00079,1.19476,0.00155,0.28736,1,4423,0.28736,1,0
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,0.75518,0.05624,0.00015,0.05639,0.00105,0.00265,0.37303,0.00053,1.35989,0.00105,0.28122,1,6703,0.28122,1,0
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,0.75527,0.04189,0.0001,0.04199,0.00072,0.00218,0.37072,0.00036,1.25221,0.00072,0.27647,1,9954,0.27647,1,0
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,0.75623,0.0325,0.00008,0.03258,0.00054,0.00192,0.36985,0.00027,1.15572,0.00054,0.27455,1,13291,0.27455,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.45294,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.44537,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.43653,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.44374,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.44609,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.44392,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.44464,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.45709,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.44086,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.45492,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187,0.0013,0.38645,0.00437,0.13866,1,5546,0.13866,1,0
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.72969,0.00865,0.00543,0.01407,0.00808,0.2346,1.86258,0.00293,0.21875,0.00807,0.05783,1,5897,0.05783,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,0.32469,0.05188,0.00089,0.05277,0.01282,0.01429,0.35276,0.00357,1.01271,0.01282,0.25045,1,1118,0.67442,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,0.32396,0.05172,0.00091,0.05263,0.01269,0.01071,0.34986,0.00714,1.02035,0.01269,0.25408,1,1102,0.66969,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,0.32464,0.05665,0.0009,0.05755,0.01277,0.01071,0.35271,0.00714,1.0193,0.01277,0.2518,1,1112,0.67266,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,0.3255,0.04702,0.0009,0.04792,0.01273,0.01429,0.35483,0.00357,0.95328,0.01273,0.25316,1,1106,0.67089,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,0.32523,0.05676,0.0009,0.05766,0.01276,0.01071,0.35308,0.00714,0.97497,0.01276,0.25225,1,1110,0.67207,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,0.32235,0.06411,0.00089,0.065,0.01286,0.01429,0.35394,0.00357,1.02426,0.01286,0.24933,1,1123,0.67587,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,0.37315,0.03871,0.00082,0.03954,0.01183,0.01429,0.36621,0.00357,0.93307,0.01183,0.23064,1,1214,0.70016,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,0.36134,0.05139,0.00082,0.0522,0.01193,0.01429,0.35848,0.00357,0.94347,0.01193,0.22838,1,1226,0.7031,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,0.35487,0.04661,0.00082,0.04742,0.0119,0.01429,0.36173,0.00357,0.93722,0.0119,0.22895,1,1223,0.70237,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,0.35233,0.05217,0.0008,0.05297,0.01208,0.01429,0.3605,0.00357,0.99604,0.01208,0.22472,1,1246,0.70787,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,0.36556,0.05037,0.00081,0.05118,0.01196,0.01429,0.36455,0.00357,0.9689,0.01196,0.22746,1,1231,0.70431,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,0.35877,0.04708,0.00081,0.04789,0.01197,0.01429,0.36841,0.00357,0.97615,0.01197,0.22727,1,1232,0.70455,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,0.41812,0.05008,0.00079,0.05087,0.01109,0.01429,0.36952,0.00357,0.94201,0.01109,0.22258,1,1258,0.71065,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,0.4168,0.04003,0.00078,0.04082,0.01122,0.01429,0.37163,0.00357,0.91801,0.01122,0.21978,1,1274,0.71429,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,0.42226,0.04262,0.00079,0.04341,0.01117,0.01429,0.37846,0.00357,0.96323,0.01117,0.22099,1,1267,0.71271,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,0.41144,0.04607,0.00079,0.04686,0.0111,0.01429,0.3707,0.00357,0.95311,0.0111,0.2224,1,1259,0.71088,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,0.42812,0.04051,0.00079,0.0413,0.0111,0.01429,0.38076,0.00357,0.94593,0.0111,0.2224,1,1259,0.71088,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,0.42484,0.03877,0.00079,0.03956,0.01114,0.01429,0.38071,0.00357,0.92532,0.01114,0.22152,1,1264,0.71203,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,0.53005,0.03467,0.00077,0.03544,0.00985,0.01429,0.40787,0.00357,0.89728,0.00985,0.21572,1,1298,0.71957,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,0.53277,0.03701,0.00077,0.03778,0.00984,0.01429,0.40957,0.00357,0.9117,0.00984,0.21588,1,1297,0.71935,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,0.52151,0.03533,0.00077,0.0361,0.00989,0.01429,0.40798,0.00357,0.89369,0.00989,0.21505,1,1302,0.72043,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,0.50808,0.03156,0.00077,0.03233,0.00986,0.01429,0.40166,0.00357,0.86963,0.00986,0.21555,1,1299,0.71978,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,0.52429,0.03624,0.00077,0.03701,0.00984,0.01429,0.40131,0.00357,0.91326,0.00984,0.21588,1,1297,0.71935,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,0.51653,0.03613,0.00077,0.03689,0.00988,0.01429,0.39899,0.00357,0.89593,0.00988,0.21522,1,1301,0.72022,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,0.60536,0.03372,0.00077,0.03448,0.00888,0.01429,0.4245,0.00357,0.90118,0.00888,0.21456,1,1305,0.72107,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,0.60321,0.03135,0.00076,0.03211,0.00891,0.01429,0.41308,0.00357,0.86691,0.00891,0.21407,1,1308,0.72171,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,0.61774,0.03135,0.00076,0.03211,0.00891,0.01429,0.42596,0.00357,0.86097,0.00891,0.21407,1,1308,0.72171,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,0.60673,0.0329,0.00077,0.03366,0.0089,0.01429,0.41214,0.00357,0.89647,0.0089,0.21423,1,1307,0.7215,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,0.61697,0.03211,0.00076,0.03287,0.00891,0.01429,0.42567,0.00357,0.88153,0.00891,0.21407,1,1308,0.72171,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,0.60826,0.03137,0.00077,0.03213,0.0089,0.01429,0.40974,0.00357,0.87281,0.0089,0.21423,1,1307,0.7215,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,0.76929,0.02521,0.00076,0.02597,0.00737,0.01429,0.43525,0.00357,0.78724,0.00737,0.2139,1,1309,0.72193,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,0.75936,0.02368,0.00076,0.02445,0.00737,0.01429,0.44824,0.00357,0.78485,0.00737,0.2139,1,1309,0.72193,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,0.7754,0.02674,0.00076,0.0275,0.00737,0.01429,0.44784,0.00357,0.79664,0.00737,0.2139,1,1309,0.72193,1,0
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,0.76623,0.02445,0.00076,0.02521,0.00737,0.01429,0.4538,0.00357,0.79986,0.00737,0.2139,1,1309,0.72193,1,0
